vertex_id:int,label_id:int,name:string,type:string,country:string
2005,0,Energy_Corp_(Russia),Energy Corp,Russia
2006,0,Energy_Department/Ministry_(Austria),Energy Department/Ministry,Austria
2007,0,Energy_Department/Ministry_(China),Energy Department/Ministry,China
2008,0,Energy_Department/Ministry_(Egypt),Energy Department/Ministry,Egypt
2009,0,Energy_Department/Ministry_(Germany),Energy Department/Ministry,Germany
2010,0,Energy_Department/Ministry_(Iran),Energy Department/Ministry,Iran
2011,0,Energy_Department/Ministry_(Israel),Energy Department/Ministry,Israel
2012,0,Energy_Department/Ministry_(Jordan),Energy Department/Ministry,Jordan
2013,0,Energy_Department/Ministry_(Lebanon),Energy Department/Ministry,Lebanon
2014,0,Energy_Department/Ministry_(Philippines),Energy Department/Ministry,Philippines
2015,0,Energy_Department/Ministry_(Romania),Energy Department/Ministry,Romania
2016,0,Energy_Department/Ministry_(South_Africa),Energy Department/Ministry,South Africa
2017,0,Energy_Department/Ministry_(Taiwan),Energy Department/Ministry,Taiwan
2018,0,Energy_Department/Ministry_(Turkey),Energy Department/Ministry,Turkey
2019,0,Energy_Department/Ministry_(United_Arab_Emirates),Energy Department/Ministry,United Arab Emirates
2020,0,Energy_Department/Ministry_(United_States),Energy Department/Ministry,United States
2021,0,Energy_Department/Ministry_(Zimbabwe),Energy Department/Ministry,Zimbabwe
2022,0,Engineer_(Canada),Engineer,Canada
2023,0,Engineer_(Colombia),Engineer,Colombia
2024,0,Engineer_(Grenada),Engineer,Grenada
2025,0,Engineer_(Kuwait),Engineer,Kuwait
2026,0,Engineer_(Malaysia),Engineer,Malaysia
2027,0,"Engineer_(Palestinian_Territory,_Occupied)",Engineer,Palestinian Territory  Occupied
2028,0,Engineer_(South_Africa),Engineer,South Africa
2029,0,Engineer_(Turkey),Engineer,Turkey
2030,0,Engineer_(United_Kingdom),Engineer,United Kingdom
2031,0,Enough_Project,Enough Project,Unknown
2032,0,Enrico_Letta,Enrico Letta,Unknown
2033,0,Enver_Hoxhaj,Enver Hoxhaj,Unknown
2034,0,Environment_Agency,Environment Agency,Unknown
2035,0,Environment_Department/Ministry_(Bangladesh),Environment Department/Ministry,Bangladesh
2036,0,Environment_Department/Ministry_(Czech_Republic),Environment Department/Ministry,Czech Republic
2037,0,Environment_Department/Ministry_(Egypt),Environment Department/Ministry,Egypt
2038,0,Environment_Department/Ministry_(France),Environment Department/Ministry,France
2039,0,Environment_Department/Ministry_(India),Environment Department/Ministry,India
2040,0,Environment_Department/Ministry_(Jordan),Environment Department/Ministry,Jordan
2041,0,Environment_Department/Ministry_(Kenya),Environment Department/Ministry,Kenya
2042,0,Environment_Department/Ministry_(Malaysia),Environment Department/Ministry,Malaysia
2043,0,Environment_Department/Ministry_(Mauritania),Environment Department/Ministry,Mauritania
2044,0,Environment_Department/Ministry_(Mauritius),Environment Department/Ministry,Mauritius
2045,0,Environment_Department/Ministry_(Poland),Environment Department/Ministry,Poland
2046,0,Environment_Department/Ministry_(Ukraine),Environment Department/Ministry,Ukraine
2047,0,Environment_Department/Ministry_(United_States),Environment Department/Ministry,United States
2048,0,Environmentalist_(France),Environmentalist,France
2049,0,Environmentalist_(Nigeria),Environmentalist,Nigeria
2050,0,Envoy_(Afghanistan),Envoy,Afghanistan
2051,0,Envoy_(Africa),Envoy,Africa
2052,0,Envoy_(France),Envoy,France
2053,0,Envoy_(India),Envoy,India
2054,0,Envoy_(Japan),Envoy,Japan
2055,0,Envoy_(Kazakhstan),Envoy,Kazakhstan
2056,0,Envoy_(New_Zealand),Envoy,New Zealand
2057,0,Envoy_(Nicaragua),Envoy,Nicaragua
2058,0,Envoy_(Qatar),Envoy,Qatar
2059,0,Envoy_(Saudi_Arabia),Envoy,Saudi Arabia
2060,0,Envoy_(Senegal),Envoy,Senegal
2061,0,Envoy_(Spain),Envoy,Spain
2062,0,Envoy_(Sri_Lanka),Envoy,Sri Lanka
2063,0,Envoy_(Sudan),Envoy,Sudan
2064,0,Envoy_(Thailand),Envoy,Thailand
2065,0,Envoy_(United_Kingdom),Envoy,United Kingdom
2066,0,Envoy_(United_States),Envoy,United States
2067,0,Envoy_(Uzbekistan),Envoy,Uzbekistan
2068,0,Envoy_(Vietnam),Envoy,Vietnam
2069,0,Epeli_Nailatikau,Epeli Nailatikau,Unknown
2070,0,Episcopal_(South_Sudan),Episcopal,South Sudan
2071,0,Eric_Garner,Eric Garner,Unknown
2072,0,Eric_Ken_Shinseki,Eric Ken Shinseki,Unknown
2073,0,Eric_Matinenga,Eric Matinenga,Unknown
2074,0,Eritrea,Eritrea,Unknown
2075,0,Erol_Incedal,Erol Incedal,Unknown
2076,0,Erste_Bank,Erste Bank,Unknown
2077,0,Ertharin_Cousin,Ertharin Cousin,Unknown
2078,0,Eshaq_Jahangiri,Eshaq Jahangiri,Unknown
2079,0,Eslam_Khatami,Eslam Khatami,Unknown
2080,0,Eslam_Reza'i,Eslam Reza'i,Unknown
2081,0,Esmael_Mangudadatu,Esmael Mangudadatu,Unknown
2082,0,Estonian_Parliament,Estonian Parliament,Unknown
2083,0,Ethiopia,Ethiopia,Unknown
2084,0,Ethnic_Group_(Afghanistan),Ethnic Group,Afghanistan
2085,0,Ethnic_Group_(Cameroon),Ethnic Group,Cameroon
2086,0,Ethnic_Group_(India),Ethnic Group,India
2087,0,Ethnic_Group_(Nigeria),Ethnic Group,Nigeria
2088,0,Ethnic_Group_(Pakistan),Ethnic Group,Pakistan
2089,0,Ethnic_Group_(Romania),Ethnic Group,Romania
2090,0,Ethnic_Group_(Syria),Ethnic Group,Syria
2091,0,Ethnic_Group_(Ukraine),Ethnic Group,Ukraine
2092,0,Ethnic_Tamil_(Sri_Lanka),Ethnic Tamil,Sri Lanka
2093,0,Ethnos,Ethnos,Unknown
2094,0,Eugen_Carpov,Eugen Carpov,Unknown
2095,0,Eugene_Wamalwa,Eugene Wamalwa,Unknown
2096,0,Eurasian_Economic_Community,Eurasian Economic Community,Unknown
2097,0,European_Central_Bank,European Central Bank,Unknown
2098,0,European_Council_on_Foreign_Relations,European Council on Foreign Relations,Unknown
2099,0,European_Court_of_Auditors,European Court of Auditors,Unknown
2100,0,European_Parliament,European Parliament,Unknown
2101,0,Eustarckio_Kazonga,Eustarckio Kazonga,Unknown
2102,0,Evangelos_Meimarakis,Evangelos Meimarakis,Unknown
2103,0,Evangelos_Venizelos,Evangelos Venizelos,Unknown
2104,0,Evo_Morales,Evo Morales,Unknown
2105,0,Ewald_Nowotny,Ewald Nowotny,Unknown
2106,0,Exiled_Opposition_(Turkey),Exiled Opposition,Turkey
2107,0,Exim_Bank,Exim Bank,Unknown
2108,0,Expatriate_(Algeria),Expatriate,Algeria
2109,0,Expatriate_(United_Kingdom),Expatriate,United Kingdom
2110,0,Extremist_(Al_Qaeda),Extremist,Al Qaeda
2111,0,Extremist_(Boko_Haram),Extremist,Boko Haram
2112,0,Extremist_(Canada),Extremist,Canada
2113,0,Extremist_(Italy),Extremist,Italy
2114,0,Extremist_(Kyrgyzstan),Extremist,Kyrgyzstan
2115,0,Extremist_(Lebanon),Extremist,Lebanon
2116,0,Extremist_(New_Zealand),Extremist,New Zealand
2117,0,Extremist_(Norway),Extremist,Norway
2118,0,Extremist_(Somalia),Extremist,Somalia
2119,0,Extremist_(Syria),Extremist,Syria
2120,0,Extremist_(Tunisia),Extremist,Tunisia
2121,0,Extremist_(Yemen),Extremist,Yemen
2122,0,Fadli_Zon,Fadli Zon,Unknown
2123,0,Fahed_al-Jasem_el-Freij,Fahed al-Jasem el-Freij,Unknown
2124,0,Faisal_al-Fayez,Faisal al-Fayez,Unknown
2125,0,Faith_Pansy_Tlakula,Faith Pansy Tlakula,Unknown
2126,0,Falah_Mustafa,Falah Mustafa,Unknown
2127,0,Fan_Changlong,Fan Changlong,Unknown
2128,0,Fang_Fenghui,Fang Fenghui,Unknown
2129,0,Fareed_Zakaria,Fareed Zakaria,Unknown
2130,0,Farm_Worker_(Burkina_Faso),Farm Worker,Burkina Faso
2131,0,Farm_Worker_(Cuba),Farm Worker,Cuba
2132,0,Farm_Worker_(Guatemala),Farm Worker,Guatemala
2133,0,Farm_Worker_(Kosovo),Farm Worker,Kosovo
2134,0,Farm_Worker_(Kuwait),Farm Worker,Kuwait
2135,0,Farm_Worker_(Malawi),Farm Worker,Malawi
2136,0,Farm_Worker_(Namibia),Farm Worker,Namibia
2137,0,Farm_Worker_(Nigeria),Farm Worker,Nigeria
2138,0,Farm_Worker_(Russia),Farm Worker,Russia
2139,0,Farm_Worker_(Sierra_Leone),Farm Worker,Sierra Leone
2140,0,Farm_Worker_(South_Korea),Farm Worker,South Korea
2141,0,Farm_Worker_(Taiwan),Farm Worker,Taiwan
2142,0,Farm_Worker_(Tanzania),Farm Worker,Tanzania
2143,0,Farm_Worker_(Thailand),Farm Worker,Thailand
2144,0,Farm_Worker_(United_Kingdom),Farm Worker,United Kingdom
2145,0,Farm_Worker_(Zimbabwe),Farm Worker,Zimbabwe
2146,0,Farooq_Abdullah,Farooq Abdullah,Unknown
2147,0,Farooq_Sattar,Farooq Sattar,Unknown
2148,0,Faruk_Celik,Faruk Celik,Unknown
2149,0,Fawaz_al-Itan,Fawaz al-Itan,Unknown
2150,0,Fayez_Tarawneh,Fayez Tarawneh,Unknown
2151,0,Federal_Bank,Federal Bank,Unknown
2152,0,Federal_Judge_(Argentina),Federal Judge,Argentina
2153,0,Federal_Police,Federal Police,Unknown
2154,0,Federica_Mogherini,Federica Mogherini,Unknown
2155,0,Fedor_Lukyanov,Fedor Lukyanov,Unknown
2156,0,Felipe_de_Borbon,Felipe de Borbon,Unknown
2157,0,Femi_Falana,Femi Falana,Unknown
2158,0,Fereydoon_Abbasi,Fereydoon Abbasi,Unknown
2159,0,Fernando_Gonzalez,Fernando Gonzalez,Unknown
2160,0,Fernando_Henrique_Cardoso,Fernando Henrique Cardoso,Unknown
2161,0,Fernando_Sánchez_López,Fernando Sánchez López,Unknown
2162,0,Fernando_de_la_Rúa,Fernando de la Rúa,Unknown
2163,0,Fessehaye_Yohannes,Fessehaye Yohannes,Unknown
2164,0,Festus_Keyamo,Festus Keyamo,Unknown
2165,0,Fidesz,Fidesz,Unknown
2166,0,Fighter_Bomber_(China),Fighter Bomber,China
2167,0,Fighter_Bomber_(Iran),Fighter Bomber,Iran
2168,0,Fighter_Bomber_(Libya),Fighter Bomber,Libya
2169,0,Fighter_Bomber_(Nigeria),Fighter Bomber,Nigeria
2170,0,Fighter_Bomber_(Poland),Fighter Bomber,Poland
2171,0,Fighter_Bomber_(Sudan),Fighter Bomber,Sudan
2172,0,Fighter_Bomber_(Sweden),Fighter Bomber,Sweden
2173,0,Fighter_Bomber_(Syria),Fighter Bomber,Syria
2174,0,Fighter_Bomber_(Ukraine),Fighter Bomber,Ukraine
2175,0,Fiji,Fiji,Unknown
2176,0,Fijilive,Fijilive,Unknown
2177,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Brazil),Finance / Economy / Commerce / Trade Ministry,Brazil
2178,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Canada),Finance / Economy / Commerce / Trade Ministry,Canada
2179,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Democratic_Republic_of_Congo),Finance / Economy / Commerce / Trade Ministry,Democratic Republic of Congo
2180,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Honduras),Finance / Economy / Commerce / Trade Ministry,Honduras
2181,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(India),Finance / Economy / Commerce / Trade Ministry,India
2182,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Japan),Finance / Economy / Commerce / Trade Ministry,Japan
2183,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Namibia),Finance / Economy / Commerce / Trade Ministry,Namibia
2184,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(New_Zealand),Finance / Economy / Commerce / Trade Ministry,New Zealand
2185,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(North_Korea),Finance / Economy / Commerce / Trade Ministry,North Korea
2186,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Oman),Finance / Economy / Commerce / Trade Ministry,Oman
2187,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Philippines),Finance / Economy / Commerce / Trade Ministry,Philippines
2188,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Russia),Finance / Economy / Commerce / Trade Ministry,Russia
2189,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Sudan),Finance / Economy / Commerce / Trade Ministry,Sudan
2190,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Vanuatu),Finance / Economy / Commerce / Trade Ministry,Vanuatu
2191,0,Finance_/_Economy_/_Commerce_/_Trade_Ministry_(Zambia),Finance / Economy / Commerce / Trade Ministry,Zambia
2192,0,Fiona_Woolf,Fiona Woolf,Unknown
2193,0,Fire_Brigade_(Argentina),Fire Brigade,Argentina
2194,0,Fire_Brigade_(Australia),Fire Brigade,Australia
2195,0,Fire_Brigade_(China),Fire Brigade,China
2196,0,Fire_Brigade_(Cote_d'Ivoire),Fire Brigade,Cote d'Ivoire
2197,0,Fire_Brigade_(Japan),Fire Brigade,Japan
2198,0,Fire_Brigade_(United_Kingdom),Fire Brigade,United Kingdom
2199,0,Firhad_Hakim,Firhad Hakim,Unknown
2200,0,First_Command_of_the_Capital,First Command of the Capital,Unknown
2201,0,Fishermen_(Ghana),Fishermen,Ghana
2202,0,Fishermen_(India),Fishermen,India
2203,0,Fishermen_(Indonesia),Fishermen,Indonesia
2204,0,Fishermen_(Japan),Fishermen,Japan
2205,0,Fishermen_(Mexico),Fishermen,Mexico
2206,0,Fishermen_(Nigeria),Fishermen,Nigeria
2207,0,Fishermen_(Sri_Lanka),Fishermen,Sri Lanka
2208,0,Fishermen_(Taiwan),Fishermen,Taiwan
2209,0,Fishermen_(Vietnam),Fishermen,Vietnam
2210,0,Fishermen_(Zambia),Fishermen,Zambia
2211,0,Florin_Georgescu,Florin Georgescu,Unknown
2212,0,"Food,_Water,_and_Disaster_Relief_(Sri_Lanka)",Food  Water  and Disaster Relief,Sri Lanka
2213,0,Food_and_Agriculture_Organization,Food and Agriculture Organization,Unknown
2214,0,Foreign_Affairs_(Antigua_and_Barbuda),Foreign Affairs,Antigua and Barbuda
2215,0,Foreign_Affairs_(Argentina),Foreign Affairs,Argentina
2216,0,Foreign_Affairs_(Austria),Foreign Affairs,Austria
2217,0,Foreign_Affairs_(Bahamas),Foreign Affairs,Bahamas
2218,0,Foreign_Affairs_(Belarus),Foreign Affairs,Belarus
2219,0,Foreign_Affairs_(Belgium),Foreign Affairs,Belgium
2220,0,Foreign_Affairs_(Benin),Foreign Affairs,Benin
2221,0,Foreign_Affairs_(Botswana),Foreign Affairs,Botswana
2222,0,Foreign_Affairs_(Brunei),Foreign Affairs,Brunei
2223,0,Foreign_Affairs_(Cameroon),Foreign Affairs,Cameroon
2224,0,Foreign_Affairs_(Central_African_Republic),Foreign Affairs,Central African Republic
2225,0,Foreign_Affairs_(Chad),Foreign Affairs,Chad
2226,0,Foreign_Affairs_(Chile),Foreign Affairs,Chile
2227,0,Foreign_Affairs_(Comoros),Foreign Affairs,Comoros
2228,0,Foreign_Affairs_(Congo),Foreign Affairs,Congo
2229,0,Foreign_Affairs_(Cote_d'Ivoire),Foreign Affairs,Cote d'Ivoire
2230,0,Foreign_Affairs_(Czech_Republic),Foreign Affairs,Czech Republic
2231,0,Foreign_Affairs_(Denmark),Foreign Affairs,Denmark
2232,0,Foreign_Affairs_(Dominican_Republic),Foreign Affairs,Dominican Republic
2233,0,Foreign_Affairs_(Ecuador),Foreign Affairs,Ecuador
2234,0,Foreign_Affairs_(Ethiopia),Foreign Affairs,Ethiopia
2235,0,Foreign_Affairs_(Gambia),Foreign Affairs,Gambia
2236,0,Foreign_Affairs_(Georgia),Foreign Affairs,Georgia
2237,0,Foreign_Affairs_(Guinea),Foreign Affairs,Guinea
2238,0,Foreign_Affairs_(Guinea-Bissau),Foreign Affairs,Guinea-Bissau
2239,0,Foreign_Affairs_(Honduras),Foreign Affairs,Honduras
2240,0,Foreign_Affairs_(Hungary),Foreign Affairs,Hungary
2241,0,Foreign_Affairs_(India),Foreign Affairs,India
2242,0,Foreign_Affairs_(Israel),Foreign Affairs,Israel
2243,0,Foreign_Affairs_(Italy),Foreign Affairs,Italy
2244,0,Foreign_Affairs_(Kiribati),Foreign Affairs,Kiribati
2245,0,Foreign_Affairs_(Kosovo),Foreign Affairs,Kosovo
2246,0,Foreign_Affairs_(Kuwait),Foreign Affairs,Kuwait
2247,0,Foreign_Affairs_(Latin_America),Foreign Affairs,Latin America
2248,0,Foreign_Affairs_(Latvia),Foreign Affairs,Latvia
2249,0,Foreign_Affairs_(Lebanon),Foreign Affairs,Lebanon
2250,0,Foreign_Affairs_(Liberia),Foreign Affairs,Liberia
2251,0,Foreign_Affairs_(Libya),Foreign Affairs,Libya
2252,0,Foreign_Affairs_(Liechtenstein),Foreign Affairs,Liechtenstein
2253,0,Foreign_Affairs_(Luxembourg),Foreign Affairs,Luxembourg
2254,0,Foreign_Affairs_(Macedonia),Foreign Affairs,Macedonia
2255,0,Foreign_Affairs_(Malaysia),Foreign Affairs,Malaysia
2256,0,Foreign_Affairs_(Malta),Foreign Affairs,Malta
2257,0,Foreign_Affairs_(Mauritania),Foreign Affairs,Mauritania
2258,0,Foreign_Affairs_(Middle_East),Foreign Affairs,Middle East
2259,0,Foreign_Affairs_(Mongolia),Foreign Affairs,Mongolia
2260,0,Foreign_Affairs_(Namibia),Foreign Affairs,Namibia
2261,0,Foreign_Affairs_(Nepal),Foreign Affairs,Nepal
2262,0,Foreign_Affairs_(Norway),Foreign Affairs,Norway
2263,0,Foreign_Affairs_(Panama),Foreign Affairs,Panama
2264,0,Foreign_Affairs_(Portugal),Foreign Affairs,Portugal
2265,0,Foreign_Affairs_(Romania),Foreign Affairs,Romania
2266,0,Foreign_Affairs_(Russia),Foreign Affairs,Russia
2267,0,Foreign_Affairs_(Rwanda),Foreign Affairs,Rwanda
2268,0,Foreign_Affairs_(Senegal),Foreign Affairs,Senegal
2269,0,Foreign_Affairs_(Singapore),Foreign Affairs,Singapore
2270,0,Foreign_Affairs_(Slovakia),Foreign Affairs,Slovakia
2271,0,Foreign_Affairs_(South_Africa),Foreign Affairs,South Africa
2272,0,Foreign_Affairs_(South_Korea),Foreign Affairs,South Korea
2273,0,Foreign_Affairs_(Syria),Foreign Affairs,Syria
2274,0,Foreign_Affairs_(Taiwan),Foreign Affairs,Taiwan
2275,0,Foreign_Affairs_(Tonga),Foreign Affairs,Tonga
2276,0,Foreign_Affairs_(Trinidad_and_Tobago),Foreign Affairs,Trinidad and Tobago
2277,0,Foreign_Affairs_(Ukraine),Foreign Affairs,Ukraine
2278,0,Foreign_Affairs_(United_States),Foreign Affairs,United States
2279,0,Foreign_Affairs_(Uruguay),Foreign Affairs,Uruguay
2280,0,Foreign_Affairs_(Vanuatu),Foreign Affairs,Vanuatu
2281,0,Foreign_Affairs_(Venezuela),Foreign Affairs,Venezuela
2282,0,Foreign_Affairs_(Yemen),Foreign Affairs,Yemen
2283,0,Foreign_Affairs_(Zambia),Foreign Affairs,Zambia
2284,0,Foreign_Affairs_(Zimbabwe),Foreign Affairs,Zimbabwe
2285,0,Formosa_Plastics,Formosa Plastics,Unknown
2286,0,Foroyaa,Foroyaa,Unknown
2287,0,Fotis_Kouvelis,Fotis Kouvelis,Unknown
2288,0,Four-Coalition,Four-Coalition,Unknown
2289,0,Foxconn_Technology_Group,Foxconn Technology Group,Unknown
2290,0,France,France,Unknown
2291,0,Francis_Korkpor,Francis Korkpor,Unknown
2292,0,Francis_Muthaura,Francis Muthaura,Unknown
2293,0,Francisco_de_Narvaez_Steuer,Francisco de Narvaez Steuer,Unknown
2294,0,Francois_Beukman,Francois Beukman,Unknown
2295,0,Francois_Molins,Francois Molins,Unknown
2296,0,Frank_Bainimarama,Frank Bainimarama,Unknown
2297,0,Frank_Mba,Frank Mba,Unknown
2298,0,Franklin_Drilon,Franklin Drilon,Unknown
2299,0,François_Bozizé,François Bozizé,Unknown
2300,0,François_Hollande,François Hollande,Unknown
2301,0,François_Rebsamen,François Rebsamen,Unknown
2302,0,Fred_Gumo,Fred Gumo,Unknown
2303,0,Frederick_Fasehun,Frederick Fasehun,Unknown
2304,0,Free_State_High_Court,Free State High Court,Unknown
2305,0,Freedom_Fighter_(Namibia),Freedom Fighter,Namibia
2306,0,Freedom_Fighter_(Zambia),Freedom Fighter,Zambia
2307,0,Freedom_Party_(Ukraine),Freedom Party,Ukraine
2308,0,Freedom_and_Justice_Party,Freedom and Justice Party,Unknown
2309,0,French_Armed_Forces,French Armed Forces,Unknown
2310,0,French_Communist_Party,French Communist Party,Unknown
2311,0,Frene_Noshir_Ginwala,Frene Noshir Ginwala,Unknown
2312,0,Fresh_Democratic_Party,Fresh Democratic Party,Unknown
2313,0,Fuad_Masum,Fuad Masum,Unknown
2314,0,Fula_people,Fula people,Unknown
2315,0,Fumio_Kishida,Fumio Kishida,Unknown
2316,0,Fumio_Kyuma,Fumio Kyuma,Unknown
2317,0,Future_Movement,Future Movement,Unknown
2318,0,Félix_Houphouët-Boigny,Félix Houphouët-Boigny,Unknown
2319,0,Gabor_Vona,Gabor Vona,Unknown
2320,0,Gabriel_Namulambe,Gabriel Namulambe,Unknown
2321,0,Gabriel_Torwua_Suswam,Gabriel Torwua Suswam,Unknown
2322,0,Gadzali_Jaafar,Gadzali Jaafar,Unknown
2323,0,Gagik_Harutyunyan,Gagik Harutyunyan,Unknown
2324,0,Gagik_Tsarukyan,Gagik Tsarukyan,Unknown
2325,0,Galdino_Mellado_Cruz,Galdino Mellado Cruz,Unknown
2326,0,Galicia,Galicia,Unknown
2327,0,Gambia,Gambia,Unknown
2328,0,Gamini_Peiris,Gamini Peiris,Unknown
2329,0,Ganiyu_Solomon,Ganiyu Solomon,Unknown
2330,0,Gareth_Evans,Gareth Evans,Unknown
2331,0,Garo_National_Liberation_Army,Garo National Liberation Army,Unknown
2332,0,Gary_Nkombo,Gary Nkombo,Unknown
2333,0,Gary_Quinlan,Gary Quinlan,Unknown
2334,0,Gas_Authority_of_India,Gas Authority of India,Unknown
2335,0,Gazeta_Wyborcza,Gazeta Wyborcza,Unknown
2336,0,Gazprom,Gazprom,Unknown
2337,0,Gazprom_Neft,Gazprom Neft,Unknown
2338,0,Gediminas_Kirkilas,Gediminas Kirkilas,Unknown
